Name,Identity,E_value,Length,ACC_number
"cytochrome P450 reductase 1, partial [Aureobasidium melanogenum]",0.34146341463414637,2.96561e-107,695,KAH0073904
"cytochrome P450 reductase 1, partial [Aureobasidium melanogenum]",0.34146341463414637,4.90015e-108,695,KAG9575853
NADPH-cytochrome P450 reductase [Agyrium rufum],0.34146341463414637,6.19394e-111,694,MCJ1313352
"cytochrome P450 reductase 1, partial [Aureobasidium melanogenum]",0.34146341463414637,1.95585e-107,690,KAH0409879
NADPH-cytochrome P450 reductase [Poronia punctata],0.34146341463414637,2.72083e-110,693,KAI1815158
NADPH-cytochrome P450 reductase [Aspergillus nanangensis],0.34142640364188165,2.17357e-109,695,KAF9885889
MAG: hypothetical protein LQ339_002532 [Xanthoria mediterranea],0.3413897280966767,9.28528e-109,695,KAI4107626
cytochrome P450 oxidoreductase [Mucor ambiguus],0.3412816691505216,3.41259e-112,710,GAN06318
FAD binding domain protein [Dictyocaulus viviparus],0.34110787172011664,8.59903e-124,630,KJH48682
NADPH cytochrome P450 oxidoreductase [Aspergillus niger] >prf||2119198A NADPH cytochrome P450 reductase [Aspergillus niger],0.3409785932721712,7.77955e-107,693,CAA81550
NADPH--cytochrome P450 reductase [Aspergillus pseudotamarii] >gb|KAE8142424.1| NADPH--cytochrome P450 reductase [Aspergillus pseudotamarii],0.3409785932721712,6.34024e-109,695,XP_031918487
NADPH--cytochrome P450 reductase [Aspergillus minisclerotigenes],0.3409785932721712,8.10897e-110,695,KAB8271544
"NADPH cytochrome P450 reductase (CprA), putative [Aspergillus fischeri NRRL 181] >gb|EAW16324.1| NADPH cytochrome P450 reductase (CprA), putative [Aspergillus fischeri NRRL 181] >gb|KAG2019469.1| hypothetical protein GB937_005016 [Aspergillus fischeri]",0.3409785932721712,3.01007e-108,695,XP_001258221
hypothetical protein KXV47_005435 [Aspergillus fumigatus] >gb|KAH3139262.1| hypothetical protein KXW18_004426 [Aspergillus fumigatus],0.3409785932721712,6.70127e-107,695,KAH2310199
hypothetical protein AFGD_001283 [Aspergillus flavus],0.3409785932721712,6.49023e-110,695,RAQ41984
putative NADPH cytochrome P450 reductase [Aspergillus novofumigatus IBT 16806] >gb|PKX95246.1| putative NADPH cytochrome P450 reductase [Aspergillus novofumigatus IBT 16806],0.3409785932721712,1.32617e-107,695,XP_024683841
"NADPH--cytochrome P450 reductase, partial [Aspergillus bombycis] >gb|OGM49247.1| NADPH--cytochrome P450 reductase, partial [Aspergillus bombycis]",0.3409785932721712,6.63748e-111,714,XP_022392964
unnamed protein product [Aspergillus oryzae RIB40] >ref|XP_041144320.1| uncharacterized protein G4B84_004652 [Aspergillus flavus NRRL3357] >sp|Q2UHA7.1| RecName: Full=NADPH--cytochrome P450 reductase; Short=CPR; Short=P450R [Aspergillus oryzae RIB40] >gb|EIT74902.1| NADP/FAD dependent oxidoreductase [Aspergillus oryzae 3.042] >gb|KAB8244146.1| NADPH--cytochrome P450 reductase [Aspergillus flavus] >gb|KDE85289.1| NADP/FAD dependent oxidoreductase [Aspergillus oryzae 100-8] >gb|KOC08757.1| putative NADPH cytochrome P450 reductase (CprA) [Aspergillus flavus AF70] >gb|OOO14102.1| oxidoreductase FAD/NAD(P)-binding domain protein [Aspergillus oryzae],0.3409785932721712,6.02592e-110,695,XP_001821060
NADPH--cytochrome P450 reductase [Aspergillus nomiae NRRL 13137] >gb|KNG89575.1| NADPH--cytochrome P450 reductase [Aspergillus nomiae NRRL 13137],0.3409785932721712,6.16081e-111,695,XP_015410498
NADPH cytochrome P450 oxidoreductase [Aspergillus eucalypticola CBS 122712] >gb|PWY81055.1| NADPH cytochrome P450 oxidoreductase [Aspergillus eucalypticola CBS 122712],0.3409436834094368,5.48028e-107,695,XP_025391478
hypothetical protein ASPTUDRAFT_113969 [Aspergillus tubingensis CBS 134.48] >dbj|GAQ41948.1| NADPH cytochrome P450 oxidoreductase [Aspergillus niger],0.3409436834094368,5.5386e-107,695,OJI91186
hypothetical protein IFR05_003861 [Cadophora sp. M221],0.3409436834094368,1.54818e-107,692,KAG4440663
NADPH--cytochrome P450 reductase [Aspergillus niger CBS 513.88] >sp|A2QS05.1| RecName: Full=NADPH--cytochrome P450 reductase; Short=CPR; Short=P450R [Aspergillus niger CBS 513.88] >gb|EHA18295.1| hypothetical protein ASPNIDRAFT_198350 [Aspergillus niger ATCC 1015] >gb|KAI2821830.1| hypothetical protein CBS115989_2713 [Aspergillus niger] >gb|RDH17391.1| hypothetical protein M747DRAFT_344448 [Aspergillus niger ATCC 13496] >gb|RDK47694.1| hypothetical protein M752DRAFT_207195 [Aspergillus phoenicis ATCC 13157] >gb|KAI2831401.1| hypothetical protein CBS133816_2621 [Aspergillus niger],0.3409436834094368,1.23141e-107,695,XP_001392901
hypothetical protein CBS147353_215 [Aspergillus niger],0.3409436834094368,3.16013e-107,695,KAI3088308
NADPH--cytochrome P450 reductase [Cladophialophora carrionii],0.3409436834094368,3.36047e-106,705,OCT44476
uncharacterized protein BO96DRAFT_171279 [Aspergillus niger CBS 101883] >gb|PYH51844.1| hypothetical protein BO96DRAFT_171279 [Aspergillus niger CBS 101883] >dbj|GJP97424.1| NADPH cytochrome P450 oxidoreductase [Aspergillus niger],0.3409436834094368,9.85855e-108,695,XP_025449899
NADPH-cytochrome P450 reductase [Cladophialophora carrionii CBS 160.54] >gb|ETI20816.1| NADPH-cytochrome P450 reductase [Cladophialophora carrionii CBS 160.54],0.3409436834094368,2.31689e-106,691,XP_008729697
NADPH-cytochrome P450 reductase [Blastomyces silverae],0.34081346423562414,3.29758e-106,694,KLJ09320
hypothetical protein SPRG_03819 [Saprolegnia parasitica CBS 223.65] >gb|KDO31201.1| hypothetical protein SPRG_03819 [Saprolegnia parasitica CBS 223.65],0.34055727554179566,2.45674e-113,672,XP_012197806
NADPH cytochrome P450 reductase [Fusarium sp. NRRL 52700],0.34045801526717556,1.46123e-106,692,AMD39137
hypothetical protein H9Q72_010617 [Fusarium xylarioides] >gb|KAG5789857.1| hypothetical protein H9Q69_011076 [Fusarium xylarioides] >gb|KAG5819249.1| hypothetical protein H9Q74_009590 [Fusarium xylarioides] >gb|KAG5820273.1| hypothetical protein H9Q71_000641 [Fusarium xylarioides],0.34045801526717556,8.16298e-107,692,KAG5761278
NADPH cytochrome P450 reductase [Fusarium commune] >gb|KAG7415453.1| NADPH--cytochrome P450 reductase [Fusarium oxysporum f. sp. rapae] >gb|KAH7167574.1| cytochrome P450 oxidoreductase [Fusarium sp. MPI-SDFR-AT-0072],0.34045801526717556,2.16177e-106,692,AMD39142
hypothetical protein FNYG_11098 [Fusarium nygamai],0.34045801526717556,1.46123e-106,692,PNP75689
NADPH-cytochrome P450 reductase [Fusarium oxysporum f. sp. conglutinans race 2 54008] >gb|KAF6524182.1| hypothetical protein HZS61_012681 [Fusarium oxysporum f. sp. conglutinans] >gb|KAI8409778.1| hypothetical protein FOFC_09620 [Fusarium oxysporum] >gb|EXL87324.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum f. sp. conglutinans race 2 54008] >gb|EXL87325.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum f. sp. conglutinans race 2 54008],0.34045801526717556,2.6433e-106,692,EXL87323
hypothetical protein LB503_003577 [Fusarium chuoi] >gb|KAI1034042.1| hypothetical protein LB505_003195 [Fusarium chuoi],0.34045801526717556,2.4287e-106,692,KAI1014867
hypothetical protein LB504_002625 [Fusarium proliferatum],0.34045801526717556,2.27926e-106,692,KAI1011040
NADPH cytochrome P450 reductase [Fusarium sacchari],0.34045801526717556,1.71268e-106,692,AMD39151
NADPH-cytochrome P450 reductase [Fusarium oxysporum f. sp. lycopersici 4287] >ref|XP_018244916.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum f. sp. lycopersici 4287] >ref|XP_018244917.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum f. sp. lycopersici 4287] >ref|XP_018244918.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum f. sp. lycopersici 4287] >ref|XP_018244919.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum f. sp. lycopersici 4287] >ref|XP_018244920.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum f. sp. lycopersici 4287] >ref|XP_018244921.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum f. sp. lycopersici 4287] >ref|XP_023426182.1| probable NCP1-NADPH-cytochrome P450 reductase [Fusarium fujikuroi IMI 58289] >ref|XP_031045240.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum NRRL 32931] >ref|XP_031045241.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum NRRL 32931] >ref|XP_031045242.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum NRRL 32931] >ref|XP_031045243.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum NRRL 32931] >ref|XP_031045244.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum NRRL 32931] >ref|XP_031045245.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum NRRL 32931] >ref|XP_031057921.1| NADPH-cytochrome P450 reductase [Fusarium odoratissimum NRRL 54006] >ref|XP_031057922.1| NADPH-cytochrome P450 reductase [Fusarium odoratissimum NRRL 54006] >ref|XP_031057923.1| NADPH-cytochrome P450 reductase [Fusarium odoratissimum NRRL 54006] >ref|XP_031057924.1| NADPH-cytochrome P450 reductase [Fusarium odoratissimum NRRL 54006] >ref|XP_031057925.1| NADPH-cytochrome P450 reductase [Fusarium odoratissimum NRRL 54006] >ref|XP_031057926.1| NADPH-cytochrome P450 reductase [Fusarium odoratissimum NRRL 54006] >ref|XP_031077541.1| probable NCP1-NADPH-cytochrome P450 reductase [Fusarium proliferatum ET1] >ref|XP_041686165.1| putative NCP1-NADPH-cytochrome P450 reductase [Fusarium mangiferae] >gb|AMD39136.1| NADPH cytochrome P450 reductase [Fusarium sp. NRRL 25184] >gb|AMD39145.1| NADPH cytochrome P450 reductase [Fusarium foetens] >gb|AMD39149.1| NADPH cytochrome P450 reductase [Fusarium proliferatum] >gb|EWZ41846.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum Fo47] >gb|EXA01047.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum f. sp. lycopersici MN25] >gb|EXA47885.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum f. sp. pisi HDV247] >gb|EXK31723.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum f. sp. melonis 26406] >gb|EXK92328.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum f. sp. raphani 54005] >gb|EXL59731.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum f. sp. radicis-lycopersici 26381] >gb|EXM25372.1| NADPH-cytochrome P450 reductase [Fusarium oxysporum f. sp. vasinfectum 25433] >gb|KAG7431350.1| NADPH--cytochrome P450 reductase [Fusarium oxysporum f. sp. raphani] >gb|KAH7206413.1| cytochrome P450 oxidoreductase [Fusarium oxysporum] >gb|KLO95703.1| putative NCP1-NADPH-cytochrome P450 reductase [Fusarium fujikuroi] >gb|PCD43959.1| hypothetical protein AU210_003044 [Fusarium oxysporum f. sp. radicis-cucumerinum] >gb|RKK17764.1| NADPH--cytochrome P450 reductase [Fusarium oxysporum f. sp. cepae] >gb|TVY71944.1| NADPH--cytochrome P450 reductase [Fusarium oxysporum f. sp. cubense],0.34045801526717556,2.50705e-106,692,XP_018244915
"NADPH cytochrome P450 reductase (CprA), putative [Aspergillus clavatus NRRL 1] >gb|EAW06773.1| NADPH cytochrome P450 reductase (CprA), putative [Aspergillus clavatus NRRL 1]",0.34045801526717556,5.92947e-108,695,XP_001268199
NADPH-ferrihemo reductase [Fusarium mexicanum],0.3404255319148936,1.53888e-108,801,KAF5536661
hypothetical protein K432DRAFT_401828 [Lepidopterella palustris CBS 459.81],0.340393343419062,1.28422e-106,696,OCK83693
hypothetical protein EV426DRAFT_551551 [Tirmania nivea],0.340393343419062,3.10561e-107,698,KAF8421231
hypothetical protein BC828DRAFT_343944 [Blastocladiella britannica],0.3401920438957476,1.27821e-107,712,KAI9224332
NADPH-ferrihemo reductase [Fusarium subglutinans] >gb|KAF5588740.1| NADPH-ferrihemo reductase [Fusarium subglutinans],0.3400576368876081,8.44686e-109,706,XP_036533139
hypothetical protein MP638_005469 [Amoeboaphelidium occidentale],0.3399715504978663,4.79985e-113,753,KAI3662021
hypothetical protein BO71DRAFT_398491 [Aspergillus ellipticus CBS 707.79],0.3399390243902439,2.53009e-107,695,PYH94896
hypothetical protein CDV56_102700 [Aspergillus thermomutatus] >gb|RHZ47567.1| hypothetical protein CDV56_102700 [Aspergillus thermomutatus],0.3399390243902439,1.23141e-107,695,XP_026611627
hypothetical protein PENANT_c001G08453 [Penicillium antarcticum],0.3399390243902439,1.5606e-108,695,OQD90436
uncharacterized protein BU24DRAFT_357543 [Aaosphaeria arxii CBS 175.79] >gb|KAF2010011.1| hypothetical protein BU24DRAFT_357543 [Aaosphaeria arxii CBS 175.79],0.3399390243902439,4.64854e-107,696,XP_033378350
RecName: Full=NADPH--cytochrome P450 reductase; Short=CPR; Short=P450R [Aspergillus niger],0.3399390243902439,1.67242e-108,694,Q00141
MAG: hypothetical protein L6R36_003551 [Xanthoria steineri],0.33987915407854985,1.57104e-107,695,KAI4225931
NADPH-cytochrome P450 reductase [Podila horticola],0.33979135618479883,1.42288e-111,736,KAF9320781
unnamed protein product [Rhizophagus irregularis] >emb|CAB5351436.1| unnamed protein product [Rhizophagus irregularis],0.3397790055248619,1.14954e-118,728,CAB4395640
NADPH--cytochrome P450 reductase [Aspergillus pseudonomiae] >gb|KAB8261373.1| NADPH--cytochrome P450 reductase [Aspergillus pseudonomiae] >gb|KAE8410110.1| NADPH--cytochrome P450 reductase [Aspergillus pseudonomiae],0.3394495412844037,5.08555e-110,695,XP_031947429
NADPH-cytochrome P450 reductase [Aspergillus luchuensis] >gb|OJZ88601.1| hypothetical protein ASPFODRAFT_131217 [Aspergillus luchuensis CBS 106.47] >dbj|GAA83054.1| NADPH cytochrome P450 oxidoreductase [Aspergillus luchuensis IFO 4308] >dbj|BCS01286.1| NADPH-cytochrome P450 reductase [Aspergillus luchuensis] >dbj|BCS13030.1| NADPH-cytochrome P450 reductase [Aspergillus luchuensis] >dbj|GAT28703.1| NADPH cytochrome P450 oxidoreductase [Aspergillus luchuensis],0.3394216133942161,2.23972e-106,695,XP_041545048
NADPH-cytochrome P450 reductase [Nemania serpens],0.3394216133942161,2.55306e-110,693,KAI1168323
NADPH--cytochrome P450 reductase [Aspergillus sergii],0.3394216133942161,1.4037e-108,695,KAE8326689
hypothetical protein PENSTE_c004G06322 [Penicillium steckii],0.3394216133942161,2.93242e-108,694,OQE27429
NADPH--cytochrome P450 reductase [Aspergillus awamori],0.3394216133942161,2.38654e-106,695,GCB22875
NADPH cytochrome P450 oxidoreductase [Aspergillus costaricaensis CBS 115574] >gb|RAK87625.1| NADPH cytochrome P450 oxidoreductase [Aspergillus costaricaensis CBS 115574],0.3394216133942161,1.3055e-106,695,XP_025538460
NADPH cytochrome P450 oxidoreductase [Aspergillus piperis CBS 112811] >gb|RAH61434.1| NADPH cytochrome P450 oxidoreductase [Aspergillus piperis CBS 112811],0.3394216133942161,1.61327e-106,695,XP_025519356
NADPH cytochrome P450 oxidoreductase [Aspergillus tubingensis] >dbj|GFN18680.1| NADPH cytochrome P450 oxidoreductase [Aspergillus tubingensis],0.3394216133942161,1.39109e-106,695,XP_035359484
NADPH--cytochrome P450 reductase [Aspergillus coremiiformis],0.3394216133942161,6.07707e-109,695,KAE8356010
unnamed protein product [Rhizophagus irregularis] >emb|CAB4416117.1| unnamed protein product [Rhizophagus irregularis],0.33933518005540164,1.3833e-117,728,CAB4416008
NADPH-cytochrome P450 reductase [Podila clonocystis],0.3393124065769806,1.28772e-111,735,KAG0019318
unnamed protein product [Schistosoma turkestanicum],0.3391812865497076,8.00693e-109,667,CAH8523705
uncharacterized protein BDV27DRAFT_163870 [Aspergillus caelatus] >gb|KAE8358128.1| hypothetical protein BDV27DRAFT_163870 [Aspergillus caelatus],0.33915574963609896,1.35726e-106,669,XP_031921209
hypothetical protein HMPREF1624_05900 [Sporothrix schenckii ATCC 58251],0.33893129770992364,2.20421e-108,692,ERS97729
NADPH-ferrihemoprotein reductase [Sporothrix schenckii 1099-18] >gb|KJR82267.1| NADPH-ferrihemoprotein reductase [Sporothrix schenckii 1099-18],0.33893129770992364,3.09394e-108,692,XP_016584943
hypothetical protein H9Q70_005933 [Fusarium xylarioides] >gb|KAG5775848.1| hypothetical protein H9Q73_010490 [Fusarium xylarioides],0.33893129770992364,2.78695e-106,692,KAG5751400
hypothetical protein B0T10DRAFT_558002 [Thelonectria olida],0.33893129770992364,1.89479e-106,691,KAH6895828
NADPH cytochrome P450 reductase [Fusarium dlaminii],0.33893129770992364,3.51763e-106,692,AMD39143
NADPH-ferrihemoprotein reductase [Sporothrix brasiliensis 5110] >gb|KIH90124.1| NADPH-ferrihemoprotein reductase [Sporothrix brasiliensis 5110],0.33893129770992364,1.14263e-108,692,XP_040618134
hypothetical protein DER44DRAFT_862126 [Fusarium oxysporum],0.33884297520661155,2.67568e-112,706,KAH7213096
NADPH-cytochrome P450 reductase [Podila clonocystis],0.33841886269070737,8.98249e-113,721,KAG0030669
uncharacterized protein K489DRAFT_381636 [Dissoconium aciculare CBS 342.82] >gb|KAF1821649.1| hypothetical protein K489DRAFT_381636 [Dissoconium aciculare CBS 342.82],0.3384146341463415,7.18225e-107,694,XP_033458685
unnamed protein product [Aureobasidium uvarum],0.3384146341463415,4.74688e-108,695,CAD0108714
hypothetical protein GLOIN_2v1506770 [Rhizophagus irregularis DAOM 181602=DAOM 197198] >gb|EXX70270.1| Ncp1p [Rhizophagus irregularis DAOM 197198w] >gb|PKC61803.1| hypothetical protein RhiirA1_424484 [Rhizophagus irregularis] >gb|PKY22506.1| hypothetical protein RhiirB3_410669 [Rhizophagus irregularis] >gb|POG81604.1| hypothetical protein GLOIN_2v1506770 [Rhizophagus irregularis DAOM 181602=DAOM 197198] >emb|CAB4484709.1| unnamed protein product [Rhizophagus irregularis],0.3383977900552486,7.49409e-117,728,XP_025188470
MAG: hypothetical protein LQ342_004977 [Letrouitia transgressa],0.33839150227617604,8.54863e-107,695,KAI4161310
MAG: hypothetical protein L6R37_000342 [Teloschistes peruensis],0.33839150227617604,1.09051e-106,695,KAI4109655
MAG: hypothetical protein L6R42_001986 [Xanthoria sp. 1 TBL-2021],0.338368580060423,5.90182e-107,695,KAI4262843
MAG: hypothetical protein L6R38_004771 [Xanthoria sp. 2 TBL-2021],0.338368580060423,1.45879e-107,695,KAI4280034
NADPH-ferrihemoprotein reductase [Fusarium odoratissimum NRRL 54006] >gb|EXL90686.1| NADPH-ferrihemoprotein reductase [Fusarium odoratissimum NRRL 54006] >gb|TXC07846.1| hypothetical protein FocTR4_00002439 [Fusarium oxysporum f. sp. cubense],0.3380281690140845,3.23882e-112,706,XP_031052776
hypothetical protein CNMCM5878_004920 [Aspergillus fumigatiaffinis] >gb|KAF4228164.1| hypothetical protein CNMCM6457_007029 [Aspergillus fumigatiaffinis] >gb|KAF4244348.1| hypothetical protein CNMCM6805_009350 [Aspergillus fumigatiaffinis] >gb|KAF4249869.1| hypothetical protein CNMCM8980_002575 [Aspergillus fumigatiaffinis],0.3379204892966361,1.51578e-109,695,KAF4218367
NADPH--cytochrome P450 reductase [Aspergillus egyptiacus],0.3379204892966361,4.86446e-109,695,KAI9374727
NADPH cytochrome P450 oxidoreductase [Aspergillus neoniger CBS 115656] >gb|PYH35222.1| NADPH cytochrome P450 oxidoreductase [Aspergillus neoniger CBS 115656],0.3378995433789954,3.04421e-106,695,XP_025480700
NADPH--cytochrome P450 reductase [Fulvia fulva] >gb|UJO21375.1| NADPH--cytochrome P450 reductase [Fulvia fulva],0.3378995433789954,7.68936e-108,694,XP_047765741
uncharacterized protein M409DRAFT_67618 [Zasmidium cellare ATCC 36951] >gb|KAF2164916.1| hypothetical protein M409DRAFT_67618 [Zasmidium cellare ATCC 36951],0.3378582202111614,4.59888e-110,694,XP_033665805
